"TaxonomicGroup";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"SpeciesnameAsPublished";"Speciesname";"UniqueID";"SpeciesnameDutch";"RLCAsPublished";"RLC_IUCN";"RLCEurope";"Criteria";"IUCNCriteria";"Biome";"Biotope1";"Biotope2";"Cuddliness";"Lifespan";"Mobility";"NutrientLevel";"Spine";"YearPublished";"Reference"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Anas";"clypeata";"Anas clypeata";"Anas clypeata";"INBO_RL_BIR_2016_VAL_18";"Slobeend";"Bijna in gevaar";"NT";"LC";"IUCN";"D1";"SemiAquatic";"Marshes";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Recurvirostridae";"Recurvirostra";"avosetta";"Recurvirostra avosetta";"Recurvirostra avosetta";"INBO_RL_BIR_2016_VAL_180";"Kluut";"Kwetsbaar";"VU";"LC";"IUCN";"B2c(iv);D1";"Terrestrial";"Grasslands";"";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Reguliidae";"Regulus";"ignicapilla";"Regulus ignicapilla";"Regulus ignicapilla";"INBO_RL_BIR_2016_VAL_181";"Vuurgoudhaan";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Reguliidae";"Regulus";"regulus";"Regulus regulus";"Regulus regulus";"INBO_RL_BIR_2016_VAL_182";"Goudhaan";"Kwetsbaar";"VU";"LC";"IUCN";"A2b;B2b(v)";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Mesotrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Remizidae";"Remiz";"pendulinus";"Remiz pendulinus";"Remiz pendulinus";"INBO_RL_BIR_2016_VAL_183";"Buidelmees";"Ernstig bedreigd";"CR";"LC";"IUCN";"A2a;B2ba (ii)b(iii,v);C1,D1";"SemiAquatic";"Marshes";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Hirundinidae";"Riparia";"riparia";"Riparia riparia";"Riparia riparia";"INBO_RL_BIR_2016_VAL_184";"Oeverzwaluw";"Bijna in gevaar";"NT";"LC";"IUCN";"B2b(iii)";"SemiAquatic";"RunningWaters";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Saxicola";"rubetra";"Saxicola rubetra";"Saxicola rubetra";"INBO_RL_BIR_2016_VAL_185";"Paapje";"Ernstig bedreigd";"CR";"LC";"IUCN";"A2a;B2a(ii)b(iii,v);C1;D1";"Terrestrial";"Grasslands";"";"Cuddly";"Shortlived";"Mobile";"Mesotrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Saxicola";"torquatus";"Saxicola torquatus";"Saxicola torquatus";"INBO_RL_BIR_2016_VAL_186";"Roodborsttapuit";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"Terrestrial";"Heathlands";"";"Cuddly";"Shortlived";"Mobile";"Oligotrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Scolopax";"rusticola";"Scolopax rusticola";"Scolopax rusticola";"INBO_RL_BIR_2016_VAL_187";"Houtsnip";"Bijna in gevaar";"NT";"LC";"IUCN";"D1";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Mesotrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Fringillidae";"Serinus";"serinus";"Serinus serinus";"Serinus serinus";"INBO_RL_BIR_2016_VAL_188";"Europese kanarie";"Ernstig bedreigd";"CR";"LC";"IUCN";"A2a;B2b(ii,v);C1;D1";"Terrestrial";"Shrubs";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sittidae";"Sitta";"europaea";"Sitta europaea";"Sitta europaea";"INBO_RL_BIR_2016_VAL_189";"Boomklever";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Anas";"crecca";"Anas crecca";"Anas crecca";"INBO_RL_BIR_2016_VAL_19";"Wintertaling";"Bijna in gevaar";"NT";"LC";"IUCN";"D1";"SemiAquatic";"Marshes";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sterna";"albifrons";"Sterna albifrons";"Sterna albifrons";"INBO_RL_BIR_2016_VAL_190";"Dwergstern";"Ernstig bedreigd";"CR";"LC";"IUCN";"A2a;B2a(ii)b(iii,v)c(iv);C1;D1";"Terrestrial";"Dunes";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sterna";"dougallii";"Sterna dougallii";"Sterna dougallii";"INBO_RL_BIR_2016_VAL_191";"Dougalls stern";"Niet geëvalueerd";"NE";"LC";"IUCN";"";"";"";"";"";"";"";"";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sterna";"hirundo";"Sterna hirundo";"Sterna hirundo";"INBO_RL_BIR_2016_VAL_192";"Visdief";"Kwetsbaar";"VU";"LC";"IUCN";"A2a;B2b(iii,v)c(iv);C1";"Terrestrial";"Dunes";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sterna";"paradisaea";"Sterna paradisaea";"Sterna paradisaea";"INBO_RL_BIR_2016_VAL_193";"Noordse stern";"Niet geëvalueerd";"NE";"LC";"IUCN";"";"Terrestrial";"Dunes";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sterna";"sandvicensis";"Sterna sandvicensis";"Sterna sandvicensis";"INBO_RL_BIR_2016_VAL_194";"Grote stern";"Bedreigd";"EN";"LC";"IUCN";"A2a;B2a(ii)b(iii,v)c(iv);C1;D1";"Terrestrial";"Dunes";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Columbiformes";"Columbidae";"Streptopelia";"decaocto";"Streptopelia decaocto";"Streptopelia decaocto";"INBO_RL_BIR_2016_VAL_195";"Turkse tortel";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"Terrestrial";"Eurytopic";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Columbiformes";"Columbidae";"Streptopelia";"turtur";"Streptopelia turtur";"Streptopelia turtur";"INBO_RL_BIR_2016_VAL_196";"Zomertortel";"Ernstig bedreigd";"CR";"VU";"IUCN";"A2b;B2b(ii,iii,v);C1";"Terrestrial";"Shrubs";"Woodlands";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Strigiformes";"Strigidae";"Strix";"aluco";"Strix aluco";"Strix aluco";"INBO_RL_BIR_2016_VAL_197";"Bosuil";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"Terrestrial";"Woodlands";"";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sturnidae";"Sturnus";"vulgaris";"Sturnus vulgaris";"Sturnus vulgaris";"INBO_RL_BIR_2016_VAL_198";"Spreeuw";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"Terrestrial";"Eurytopic";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Sylvia";"atricapilla";"Sylvia atricapilla";"Sylvia atricapilla";"INBO_RL_BIR_2016_VAL_199";"Zwartkop";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Accipitriformes";"Accipitridae";"Accipiter";"nisus";"Accipiter nisus";"Accipiter nisus";"INBO_RL_BIR_2016_VAL_2";"Sperwer";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"Terrestrial";"Woodlands";"";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Anas";"penelope";"Anas penelope";"Anas penelope";"INBO_RL_BIR_2016_VAL_20";"Smient";"Niet geëvalueerd";"NE";"LC";"IUCN";"";"";"";"";"";"";"";"";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Sylvia";"borin";"Sylvia borin";"Sylvia borin";"INBO_RL_BIR_2016_VAL_200";"Tuinfluiter";"Bijna in gevaar";"NT";"LC";"IUCN";"A2b;B2b(v)";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Sylvia";"communis";"Sylvia communis";"Sylvia communis";"INBO_RL_BIR_2016_VAL_201";"Grasmus";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"Terrestrial";"Shrubs";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Sylvia";"curruca";"Sylvia curruca";"Sylvia curruca";"INBO_RL_BIR_2016_VAL_202";"Braamsluiper";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"Terrestrial";"Shrubs";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Pteroclidiformes";"Pteroclididae";"Syrrhaptes";"paradoxus";"Syrrhaptes paradoxus";"Syrrhaptes paradoxus";"INBO_RL_BIR_2016_VAL_203";"Steppehoen";"Niet geëvalueerd";"NE";"EN";"IUCN";"";"";"";"";"";"";"";"";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Podicipediformes";"Podicipedidae";"Tachybaptus";"ruficollis";"Tachybaptus ruficollis";"Tachybaptus ruficollis";"INBO_RL_BIR_2016_VAL_204";"Dodaars";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"SemiAquatic";"StandingWaters";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Tadorna";"ferruginea";"Tadorna ferruginea";"Tadorna ferruginea";"INBO_RL_BIR_2016_VAL_205";"Casarca";"Niet van toepassing";"NA";"LC";"IUCN";"";"";"";"";"";"";"";"";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Tadorna";"tadorna";"Tadorna tadorna";"Tadorna tadorna";"INBO_RL_BIR_2016_VAL_206";"Bergeend";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"SemiAquatic";"Marshes";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Galliformes";"Phasianidae";"Tetrao";"tetrix";"Tetrao tetrix";"Tetrao tetrix";"INBO_RL_BIR_2016_VAL_207";"Korhoen";"Regionaal uitgestorven";"RE";"LC";"IUCN";"";"Terrestrial";"Heathlands";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Tringa";"totanus";"Tringa totanus";"Tringa totanus";"INBO_RL_BIR_2016_VAL_208";"Tureluur";"Kwetsbaar";"VU";"LC";"IUCN";"A2a;B2b(iii,v);C1;D1";"Terrestrial";"Grasslands";"Marshes";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Troglodytidae";"Troglodytes";"troglodytes";"Troglodytes troglodytes";"Troglodytes troglodytes";"INBO_RL_BIR_2016_VAL_209";"Winterkoning";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"Terrestrial";"Eurytopic";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Anas";"platyrhynchos";"Anas platyrhynchos";"Anas platyrhynchos";"INBO_RL_BIR_2016_VAL_21";"Wilde Eend";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"SemiAquatic";"StandingWaters";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Turdidae";"Turdus";"merula";"Turdus merula";"Turdus merula";"INBO_RL_BIR_2016_VAL_210";"Merel";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"Terrestrial";"Eurytopic";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Turdidae";"Turdus";"philomelos";"Turdus philomelos";"Turdus philomelos";"INBO_RL_BIR_2016_VAL_211";"Zanglijster";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"Terrestrial";"Eurytopic";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Turdidae";"Turdus";"pilaris";"Turdus pilaris";"Turdus pilaris";"INBO_RL_BIR_2016_VAL_212";"Kramsvogel";"Ernstig bedreigd";"CR";"LC";"IUCN";"A2a;B2b(ii,v);C1;D1";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Turdidae";"Turdus";"torquatus";"Turdus torquatus";"Turdus torquatus";"INBO_RL_BIR_2016_VAL_213";"Beflijster";"Niet geëvalueerd";"NE";"LC";"IUCN";"";"";"";"";"";"";"";"";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Turdidae";"Turdus";"viscivorus";"Turdus viscivorus";"Turdus viscivorus";"INBO_RL_BIR_2016_VAL_214";"Grote lijster";"Bijna in gevaar";"NT";"LC";"IUCN";"A2b";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Strigiformes";"Tytonidae";"Tyto";"alba";"Tyto alba";"Tyto alba";"INBO_RL_BIR_2016_VAL_215";"Kerkuil";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"Terrestrial";"Agriculture";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Bucerotiformes";"Upupidae";"Upupa";"epops";"Upupa epops";"Upupa epops";"INBO_RL_BIR_2016_VAL_216";"Hop";"Regionaal uitgestorven";"RE";"LC";"IUCN";"";"Terrestrial";"Shrubs";"";"Cuddly";"Shortlived";"Mobile";"Mesotrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Charadriidae";"Vanellus";"vanellus";"Vanellus vanellus";"Vanellus vanellus";"INBO_RL_BIR_2016_VAL_217";"Kievit";"Bedreigd";"EN";"VU";"IUCN";"A2b;B2b(iii,v)";"Terrestrial";"Grasslands";"Agriculture";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Anas";"querquedula";"Anas querquedula";"Anas querquedula";"INBO_RL_BIR_2016_VAL_22";"Zomertaling";"Bedreigd";"EN";"LC";"IUCN";"A2a;C1;D1";"SemiAquatic";"Marshes";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Anas";"strepera";"Anas strepera";"Anas strepera";"INBO_RL_BIR_2016_VAL_23";"Krakeend";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"SemiAquatic";"StandingWaters";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Anser";"albifrons";"Anser albifrons";"Anser albifrons";"INBO_RL_BIR_2016_VAL_24";"Kolgans";"Niet van toepassing";"NA";"LC";"IUCN";"";"";"";"";"";"";"";"";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Anser";"anser";"Anser anser";"Anser anser";"INBO_RL_BIR_2016_VAL_25";"Grauwe gans";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"SemiAquatic";"Marshes";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Anser";"indicus";"Anser indicus";"Anser indicus";"INBO_RL_BIR_2016_VAL_26";"Indische gans";"Niet van toepassing";"NA";"NE";"IUCN";"";"";"";"";"";"";"";"";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Prunellidae";"Anthus";"campestris";"Anthus campestris";"Anthus campestris";"INBO_RL_BIR_2016_VAL_27";"Duinpieper";"Regionaal uitgestorven";"RE";"LC";"IUCN";"";"Terrestrial";"Dunes";"";"Cuddly";"Shortlived";"Mobile";"Oligotrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Prunellidae";"Anthus";"pratensis";"Anthus pratensis";"Anthus pratensis";"INBO_RL_BIR_2016_VAL_28";"Graspieper";"Bedreigd";"EN";"NT";"IUCN";"A2b;B2b(v);C1";"Terrestrial";"Grasslands";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Prunellidae";"Anthus";"trivialis";"Anthus trivialis";"Anthus trivialis";"INBO_RL_BIR_2016_VAL_29";"Boompieper";"Bijna in gevaar";"NT";"LC";"IUCN";"B2b(iii)";"Terrestrial";"Heathlands";"";"Cuddly";"Shortlived";"Mobile";"Oligotrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sturnidae";"Acridotheres";"cristatellus";"Acridotheres cristatellus";"Acridotheres cristatellus";"INBO_RL_BIR_2016_VAL_3";"Kuifmaina";"Niet van toepassing";"NA";"NE";"IUCN";"";"";"";"";"";"";"";"";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Apodiformes";"Apodidae";"Apus";"apus";"Apus apus";"Apus apus";"INBO_RL_BIR_2016_VAL_30";"Gierzwaluw";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"Terrestrial";"Urban";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Ardeidae";"Ardea";"cinerea";"Ardea cinerea";"Ardea cinerea";"INBO_RL_BIR_2016_VAL_31";"Blauwe Reiger";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"SemiAquatic";"Marshes";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Ardeidae";"Ardea";"purpurea";"Ardea purpurea";"Ardea purpurea";"INBO_RL_BIR_2016_VAL_32";"Purperreiger";"Niet geëvalueerd";"NE";"LC";"IUCN";"";"";"";"";"";"";"";"";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Strigiformes";"Strigidae";"Asio";"otus";"Asio otus";"Asio otus";"INBO_RL_BIR_2016_VAL_33";"Ransuil";"Onvoldoende data";"DD";"LC";"IUCN";"";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Mesotrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Strigiformes";"Strigidae";"Athene";"noctua";"Athene noctua";"Athene noctua";"INBO_RL_BIR_2016_VAL_34";"Steenuil";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"Terrestrial";"Agriculture";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Aythya";"ferina";"Aythya ferina";"Aythya ferina";"INBO_RL_BIR_2016_VAL_35";"Tafeleend";"Bijna in gevaar";"NT";"VU";"IUCN";"D1";"SemiAquatic";"StandingWaters";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Aythya";"fuligula";"Aythya fuligula";"Aythya fuligula";"INBO_RL_BIR_2016_VAL_36";"Kuifeend";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"SemiAquatic";"StandingWaters";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Ardeidae";"Botaurus";"stellaris";"Botaurus stellaris";"Botaurus stellaris";"INBO_RL_BIR_2016_VAL_37";"Roerdomp";"Ernstig bedreigd";"CR";"LC";"IUCN";"B2b(iii);D1";"SemiAquatic";"Marshes";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Branta";"canadensis";"Branta canadensis";"Branta canadensis";"INBO_RL_BIR_2016_VAL_38";"Canadese gans";"Niet van toepassing";"NA";"LC";"IUCN";"";"";"";"";"";"";"";"";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Branta";"leucopsis";"Branta leucopsis";"Branta leucopsis";"INBO_RL_BIR_2016_VAL_39";"Brandgans";"Niet van toepassing";"NA";"LC";"IUCN";"";"";"";"";"";"";"";"";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sturnidae";"Acridotheres";"tristis";"Acridotheres tristis";"Acridotheres tristis";"INBO_RL_BIR_2016_VAL_4";"Treurmaina";"Niet van toepassing";"NA";"NE";"IUCN";"";"";"";"";"";"";"";"";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Strigiformes";"Strigidae";"Bubo";"bubo";"Bubo bubo";"Bubo bubo";"INBO_RL_BIR_2016_VAL_40";"Oehoe";"Niet geëvalueerd";"NE";"LC";"IUCN";"";"";"";"";"";"";"";"";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Ardeidae";"Bubulcus";"ibis";"Bubulcus ibis";"Bubulcus ibis";"INBO_RL_BIR_2016_VAL_41";"Koereiger";"Niet geëvalueerd";"NE";"LC";"IUCN";"";"";"";"";"";"";"";"";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Bucephala";"clangula";"Bucephala clangula";"Bucephala clangula";"INBO_RL_BIR_2016_VAL_42";"Brilduiker";"Niet geëvalueerd";"NE";"LC";"IUCN";"";"";"";"";"";"";"";"";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Burhinidae";"Burhinus";"oedicnemus";"Burhinus oedicnemus";"Burhinus oedicnemus";"INBO_RL_BIR_2016_VAL_43";"Griel";"Niet geëvalueerd";"NE";"LC";"IUCN";"";"";"";"";"";"";"";"";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Accipitriformes";"Accipitridae";"Buteo";"buteo";"Buteo buteo";"Buteo buteo";"INBO_RL_BIR_2016_VAL_44";"Buizerd";"Momenteel niet in gevaar";"LC";"LC";"IUCN";"";"Terrestrial";"Woodlands";"";"NonCuddly";"Longlived";"Mobile";"Eutrophic";"Vertebrate";2016.00;"Devos_etal_2016"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Calidris";"alpina";"Calidris alpina";"Calidris alpina";"INBO_RL_BIR_2016_VAL_45";"Bonte strandloper";"Niet geëvalueerd";"NE";"LC";"IUCN";"";"";"";"";"";"";"";"";"Vertebrate";2016.00;"Devos_etal_2016"
