"usageKey","scientificName","rank","order","matchType","phylum","kingdom","genus","class","confidence","synonym","status","family","UniqueID","TaxonomicGroup","YearPublished","Kingdom","scientificName1","vernacularName","RLCAsPublished","RLC","RLCEurope","Criteria","Reference","license","rightsHolder","accessRights","datasetName","locationID","locality","countryCode","occurrencestatus","threadStatus"
8362353,"Tegenaria pagana C.L.Koch, 1840","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Tegenaria","Arachnida",98,FALSE,"ACCEPTED","Agelenidae","INBO:RL:NONVAL:SPI:1998:4018","Spiders",1998,"Animalia","Tegenaria pagana","Zuiders huisspin","Onvoldoende gekend","DD",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Data Deficient (DD)"
2139933,"Tegenaria parietina (Fourcroy, 1785)","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Tegenaria","Arachnida",98,FALSE,"ACCEPTED","Agelenidae","INBO:RL:NONVAL:SPI:1998:4019","Spiders",1998,"Animalia","Tegenaria parietina","Grote huisspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
4550550,"Tegenaria picta Simon, 1870","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Malthonica","Arachnida",98,TRUE,"SYNONYM","Agelenidae","INBO:RL:NONVAL:SPI:1998:4020","Spiders",1998,"Animalia","Tegenaria picta","Spiraaltrechterspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2139928,"Tegenaria saeva Blackwall, 1844","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Eratigena","Arachnida",98,TRUE,"SYNONYM","Agelenidae","INBO:RL:NONVAL:SPI:1998:4021","Spiders",1998,"Animalia","Tegenaria saeva","Blackwalls huisspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
4550544,"Tegenaria silvestris L.Koch, 1872","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Tegenaria","Arachnida",98,FALSE,"ACCEPTED","Agelenidae","INBO:RL:NONVAL:SPI:1998:4022","Spiders",1998,"Animalia","Tegenaria silvestris","Steentrechterspin","Kwetsbaar","VU",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
2151897,"Tetragnatha dearmata Thorell, 1873","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Tetragnatha","Arachnida",98,FALSE,"ACCEPTED","Tetragnathidae","INBO:RL:NONVAL:SPI:1998:4023","Spiders",1998,"Animalia","Tetragnatha dearmata","Stekelloze strekspin","Onvoldoende gekend","DD",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Data Deficient (DD)"
2151859,"Tetragnatha extensa (Linnaeus, 1758)","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Tetragnatha","Arachnida",98,FALSE,"ACCEPTED","Tetragnathidae","INBO:RL:NONVAL:SPI:1998:4024","Spiders",1998,"Animalia","Tetragnatha extensa","Gewone strekspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2151783,"Tetragnatha montana Simon, 1874","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Tetragnatha","Arachnida",98,FALSE,"ACCEPTED","Tetragnathidae","INBO:RL:NONVAL:SPI:1998:4025","Spiders",1998,"Animalia","Tetragnatha montana","Schaduwstrekspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2151723,"Tetragnatha nigrita Lendl, 1886","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Tetragnatha","Arachnida",98,FALSE,"ACCEPTED","Tetragnathidae","INBO:RL:NONVAL:SPI:1998:4026","Spiders",1998,"Animalia","Tetragnatha nigrita","Donkere strekspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2151964,"Tetragnatha obtusa C.L.Koch, 1837","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Tetragnatha","Arachnida",98,FALSE,"ACCEPTED","Tetragnathidae","INBO:RL:NONVAL:SPI:1998:4027","Spiders",1998,"Animalia","Tetragnatha obtusa","Droogtestrekspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2151931,"Tetragnatha pinicola L.Koch, 1870","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Tetragnatha","Arachnida",98,FALSE,"ACCEPTED","Tetragnathidae","INBO:RL:NONVAL:SPI:1998:4028","Spiders",1998,"Animalia","Tetragnatha pinicola","Dennestrekspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2151752,"Tetragnatha reimoseri (Rosca, 1939)","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Tetragnatha","Arachnida",98,FALSE,"ACCEPTED","Tetragnathidae","INBO:RL:NONVAL:SPI:1998:4029","Spiders",1998,"Animalia","Tetragnatha reimoseri","Staartstrekspin","Met uitsterven bedreigd","CR",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
2151755,"Tetragnatha striata L.Koch, 1862","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Tetragnatha","Arachnida",98,FALSE,"ACCEPTED","Tetragnathidae","INBO:RL:NONVAL:SPI:1998:4030","Spiders",1998,"Animalia","Tetragnatha striata","Rietstrekspin","Bedreigd","EN",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
2139591,"Textrix caudata L.Koch, 1872","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Textrix","Arachnida",98,FALSE,"ACCEPTED","Agelenidae","INBO:RL:NONVAL:SPI:1998:4031","Spiders",1998,"Animalia","Textrix caudata","Zwarte staartspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2139587,"Textrix denticulata (Olivier, 1789)","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Textrix","Arachnida",98,FALSE,"ACCEPTED","Agelenidae","INBO:RL:NONVAL:SPI:1998:4032","Spiders",1998,"Animalia","Textrix denticulata","Gewone staartspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2148047,"Thanatus formicinus (Clerck, 1757)","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Thanatus","Arachnida",98,FALSE,"ACCEPTED","Philodromidae","INBO:RL:NONVAL:SPI:1998:4033","Spiders",1998,"Animalia","Thanatus formicinus","Grote renspin","Waarschijnlijk bedreigd","DD(PT)",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Probably Endangered (NT)"
2148022,"Thanatus striatus C.L.Koch, 1845","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Thanatus","Arachnida",98,FALSE,"ACCEPTED","Philodromidae","INBO:RL:NONVAL:SPI:1998:4034","Spiders",1998,"Animalia","Thanatus striatus","Duinrenspin","Kwetsbaar","VU",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
5170958,"Theonoe minutissima (O.Pickard-Cambridge, 1879)","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Theonoe","Arachnida",98,FALSE,"ACCEPTED","Theridiidae","INBO:RL:NONVAL:SPI:1998:4035","Spiders",1998,"Animalia","Theonoe minutissima","Kleinste kogelspin","Kwetsbaar","VU",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
7836760,"Theridion bimaculatum (L.)","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Neottiura","Arachnida",98,TRUE,"SYNONYM","Theridiidae","INBO:RL:NONVAL:SPI:1998:4036","Spiders",1998,"Animalia","Theridion bimaculatum","Witbandkogelspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2156738,"Theridion blackwalli Cambridge, 1871","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Sardinidion","Arachnida",98,TRUE,"SYNONYM","Theridiidae","INBO:RL:NONVAL:SPI:1998:4037","Spiders",1998,"Animalia","Theridion blackwalli","Toiletspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2156676,"Theridion familiare O.Pickard-Cambridge, 1871","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Theridion","Arachnida",98,FALSE,"ACCEPTED","Theridiidae","INBO:RL:NONVAL:SPI:1998:4038","Spiders",1998,"Animalia","Theridion familiare","Rechthoekje","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2156853,"Theridion hannoniae Denis, 1945","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Theridion","Arachnida",98,FALSE,"ACCEPTED","Theridiidae","INBO:RL:NONVAL:SPI:1998:4039","Spiders",1998,"Animalia","Theridion hannoniae","Rots-kogelspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2156808,"Theridion hemerobium Simon, 1914","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Theridion","Arachnida",98,FALSE,"ACCEPTED","Theridiidae","INBO:RL:NONVAL:SPI:1998:4040","Spiders",1998,"Animalia","Theridion hemerobium","Rietkogelspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2156746,"Theridion impressum L.Koch, 1881","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Phylloneta","Arachnida",98,TRUE,"SYNONYM","Theridiidae","INBO:RL:NONVAL:SPI:1998:4041","Spiders",1998,"Animalia","Theridion impressum","Wigwam-spin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
8279868,"Theridion instabile O.Pickard-Cambridge, 1871","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Rugathodes","Arachnida",98,TRUE,"SYNONYM","Theridiidae","INBO:RL:NONVAL:SPI:1998:4042","Spiders",1998,"Animalia","Theridion instabile","Egaalpootje","Bedreigd","EN",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
2156677,"Theridion melanurum Hahn, 1831","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Theridion","Arachnida",98,FALSE,"ACCEPTED","Theridiidae","INBO:RL:NONVAL:SPI:1998:4043","Spiders",1998,"Animalia","Theridion melanurum","Variabele dikbuikspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2156710,"Theridion mystaceum L.Koch, 1870","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Theridion","Arachnida",98,FALSE,"ACCEPTED","Theridiidae","INBO:RL:NONVAL:SPI:1998:4044","Spiders",1998,"Animalia","Theridion mystaceum","Donkere dikbuikspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2156940,"Theridion pictum (Walckenaer, 1802)","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Theridion","Arachnida",98,FALSE,"ACCEPTED","Theridiidae","INBO:RL:NONVAL:SPI:1998:4045","Spiders",1998,"Animalia","Theridion pictum","Donker visgraatje","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2156903,"Theridion pinastri L.Koch, 1872","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Theridion","Arachnida",98,FALSE,"ACCEPTED","Theridiidae","INBO:RL:NONVAL:SPI:1998:4046","Spiders",1998,"Animalia","Theridion pinastri","Bleke dikbuikspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
4550632,"Theridion simile C.L.Koch","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Simitidion","Arachnida",98,TRUE,"SYNONYM","Theridiidae","INBO:RL:NONVAL:SPI:1998:4047","Spiders",1998,"Animalia","Theridion simile","Witvlek heidekogelspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2156659,"Theridion sisyphium (Clerck, 1757)","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Phylloneta","Arachnida",98,TRUE,"SYNONYM","Theridiidae","INBO:RL:NONVAL:SPI:1998:4048","Spiders",1998,"Animalia","Theridion sisyphium","Streepjesspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
6098896,"Theridion tinctum (Walckenaer, 1802)","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Platnickina","Arachnida",98,TRUE,"SYNONYM","Theridiidae","INBO:RL:NONVAL:SPI:1998:4049","Spiders",1998,"Animalia","Theridion tinctum","Bleke kogelspin","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2156662,"Theridion uhligi Martin, 1974","SPECIES","Araneae","FUZZY","Arthropoda","Animalia","Theridion","Arachnida",94,FALSE,"ACCEPTED","Theridiidae","INBO:RL:NONVAL:SPI:1998:4050","Spiders",1998,"Animalia","Theridion uhlighi","Uhligh's kogelspin","Met uitsterven bedreigd","CR",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
2156774,"Theridion varians Hahn, 1833","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Theridion","Arachnida",98,FALSE,"ACCEPTED","Theridiidae","INBO:RL:NONVAL:SPI:1998:4051","Spiders",1998,"Animalia","Theridion varians","Bleek visgraatje","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2163546,"Theridiosoma gemmosum (L.Koch, 1877)","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Theridiosoma","Arachnida",98,FALSE,"ACCEPTED","Theridiosomatidae","INBO:RL:NONVAL:SPI:1998:4052","Spiders",1998,"Animalia","Theridiosoma gemmosum","Moeraspareltje","Bedreigd","EN",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
2166135,"Thomisus onustus Walckenaer, 1805","SPECIES","Araneae","EXACT","Arthropoda","Animalia","Thomisus","Arachnida",98,FALSE,"ACCEPTED","Thomisidae","INBO:RL:NONVAL:SPI:1998:4053","Spiders",1998,"Animalia","Thomisus onustus","Bloemkrabspin","Zeldzaam","NT",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
2136111,"Thyreosthenius biovatus (O.Pickard-Cambridge, 1875)","SPECIES","Araneae","FUZZY","Arthropoda","Animalia","Thyreosthenius","Arachnida",84,FALSE,"ACCEPTED","Linyphiidae","INBO:RL:NONVAL:SPI:1998:4054","Spiders",1998,"Animalia","Thyreostenius biovatus","Mier-groefkopje","Met uitsterven bedreigd","CR",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
2136112,"Thyreosthenius parasiticus (Westring, 1851)","SPECIES","Araneae","FUZZY","Arthropoda","Animalia","Thyreosthenius","Arachnida",84,FALSE,"ACCEPTED","Linyphiidae","INBO:RL:NONVAL:SPI:1998:4055","Spiders",1998,"Animalia","Thyreostenius parasiticus","Bodem-groefkopje","Momenteel niet bedreigd","LC",,"Regional","Maelfait_etal_1998","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
