"taxonID","redListCriteria","redListCriteriaEurope","criteria","occurrenceRemarks","biome","biotope1","cuddliness","lifespan","mobility","nutrient_level","spine","eventDate","source","locality","countryCode","locationID","threadStatus"
"INBO_RL_BIR_2004_VAL_185","VU","LC","Regional",,"Terrestrial","Dunes","Cuddly","Longlived","Mobile","Oligotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_2004_VAL_186","NT","LC","Regional",,"Terrestrial","Dunes","Cuddly","Longlived","Mobile","Oligotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_2004_VAL_187","CR","LC","Regional",,"Terrestrial","Dunes","Cuddly","Longlived","Mobile","Oligotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_2004_VAL_188","LC","LC","Regional",,"Terrestrial","Eurytopic","Cuddly","Longlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_189","EN","VU","Regional",,"Terrestrial","Shrubs","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_BIR_2004_VAL_19","EN","LC","Regional",,"SemiAquatic","Marshes","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_BIR_2004_VAL_190","LC","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Mesotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_191","LC","LC","Regional",,"Terrestrial","Eurytopic","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_192","LC","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_193","LC","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_194","LC","LC","Regional",,"Terrestrial","Shrubs","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_195","NE","LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_196","LC","LC","Regional",,"Terrestrial","Shrubs","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_197","NE","EN","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_198","LC","LC","Regional",,"SemiAquatic","StandingWaters","Cuddly","Longlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_199",,"LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Niet-inheemse broedvogel"
"INBO_RL_BIR_2004_VAL_2","LC","LC","Regional",,"Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Mesotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_20","LC","LC","Regional",,"SemiAquatic","StandingWaters","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_200","LC","LC","Regional",,"SemiAquatic","Marshes","Cuddly","Longlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_201","RE","LC","Regional",,"Terrestrial","Heathlands","Cuddly","Longlived","Mobile","Oligotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Regionally Extinct (REX)"
"INBO_RL_BIR_2004_VAL_202","VU","LC","Regional",,"Terrestrial","Grasslands","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_2004_VAL_203","LC","LC","Regional",,"Terrestrial","Eurytopic","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_204","LC","LC","Regional",,"Terrestrial","Eurytopic","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_205","LC","LC","Regional",,"Terrestrial","Eurytopic","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_206","EN","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_BIR_2004_VAL_207","NE","LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_208","LC","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_209","LC","LC","Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_21",,"LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Niet-inheemse broedvogel"
"INBO_RL_BIR_2004_VAL_210","RE","LC","Regional",,"Terrestrial","Shrubs","Cuddly","Shortlived","Mobile","Mesotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Regionally Extinct (REX)"
"INBO_RL_BIR_2004_VAL_211","LC","VU","Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_22","LC","LC","Regional",,"SemiAquatic","Marshes","Cuddly","Longlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_23",,"NE","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Niet-inheemse broedvogel"
"INBO_RL_BIR_2004_VAL_24","RE","LC","Regional",,"Terrestrial","Dunes","Cuddly","Shortlived","Mobile","Oligotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Regionally Extinct (REX)"
"INBO_RL_BIR_2004_VAL_25","EN","NT","Regional",,"Terrestrial","Grasslands","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_BIR_2004_VAL_26","EN","LC","Regional",,"Terrestrial","Heathlands","Cuddly","Shortlived","Mobile","Oligotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_BIR_2004_VAL_27","LC","LC","Regional",,"Terrestrial","Urban","Cuddly","Longlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_28","LC","LC","Regional",,"SemiAquatic","Marshes","Cuddly","Longlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_29","NE","LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_3","CR","LC","Regional",,"SemiAquatic","Marshes","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_2004_VAL_30","NT","LC","Regional",,"Terrestrial","Grasslands","Cuddly","Shortlived","Mobile","Mesotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_2004_VAL_31","LC","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Shortlived","Mobile","Mesotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_32","LC","LC","Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_33","LC","VU","Regional",,"SemiAquatic","StandingWaters","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_34","LC","LC","Regional",,"SemiAquatic","StandingWaters","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_35","NE","LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_36","CR","LC","Regional",,"SemiAquatic","Marshes","Cuddly","Longlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_2004_VAL_37",,"LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Niet-inheemse broedvogel"
"INBO_RL_BIR_2004_VAL_38",,"LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Niet-inheemse broedvogel"
"INBO_RL_BIR_2004_VAL_39","NE","LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_4","LC","LC","Regional",,"SemiAquatic","Marshes","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_40","NE","LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_41","LC","LC","Regional",,"Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_42","NE","LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_43","VU","LC","Regional",,"Terrestrial","Heathlands","Cuddly","Longlived","Mobile","Oligotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_2004_VAL_44","NT","LC","Regional",,"Terrestrial","Shrubs","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_2004_VAL_45","LC","LC","Regional",,"Terrestrial","Eurytopic","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_46","LC","LC","Regional",,"Terrestrial","Eurytopic","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_47","NT","LC","Regional",,"Terrestrial","Shrubs","Cuddly","Shortlived","Mobile","Mesotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_2004_VAL_48","NT","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Shortlived","Mobile","Mesotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_2004_VAL_49","NE","LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_5","EN","LC","Regional",,"SemiAquatic","Marshes","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_BIR_2004_VAL_50","LC","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_51","NT","LC","Regional",,"SemiAquatic","Marshes","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_2004_VAL_52","CR","LC","Regional",,"Terrestrial","Dunes","Cuddly","Shortlived","Mobile","Oligotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_2004_VAL_53","LC","LC","Regional",,"Terrestrial","RunningWaters","Cuddly","Shortlived","Mobile","Oligotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_54","NT","LC","Regional",,"Terrestrial","Dunes","Cuddly","Shortlived","Mobile","Oligotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_2004_VAL_55","NE","LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_56","NE","LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_57","RE","LC","Regional",,"SemiAquatic","Marshes","Cuddly","Longlived","Mobile","Mesotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Regionally Extinct (REX)"
"INBO_RL_BIR_2004_VAL_58",,"NE","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Niet-inheemse broedvogel"
"INBO_RL_BIR_2004_VAL_59","NE","LC","Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_6","LC","LC","Regional",,"SemiAquatic","Marshes","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_60","NE","LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_61","LC","LC","Regional",,"Terrestrial","Agriculture","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_62","NE","NT","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_63","CR","LC","Regional",,"Terrestrial","Agriculture","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_2004_VAL_64","NT","LC","Regional",,"Terrestrial","Grasslands","Cuddly","Shortlived","Mobile","Mesotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_2004_VAL_65","LC","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_66","LC","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_67","LC","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_68","NE","LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_69","LC","LC","Regional",,"Terrestrial","Eurytopic","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_7","NE","LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_70","LC","LC","Regional",,"Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_71","LC","LC","Regional",,"Terrestrial","Eurytopic","Cuddly","Longlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_72","DD","LC","Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Data Deficient (DD)"
"INBO_RL_BIR_2004_VAL_73","CR","LC","Regional",,"Terrestrial","Grasslands","Cuddly","Shortlived","Mobile","Mesotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_2004_VAL_74","NT","LC","Regional",,"Terrestrial","Shrubs","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_2004_VAL_75",,"NE","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Niet-inheemse broedvogel"
"INBO_RL_BIR_2004_VAL_76",,"LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Niet-inheemse broedvogel"
"INBO_RL_BIR_2004_VAL_77","LC","LC","Regional",,"SemiAquatic","StandingWaters","Cuddly","Longlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_78","VU","LC","Regional",,"Terrestrial","Urban","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_2004_VAL_79","LC","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_8","LC","LC","Regional",,"Terrestrial","Shrubs","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_80","NE","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_81","LC","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_82","LC","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Shortlived","Mobile","Mesotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_83","NT","LC","Regional",,"SemiAquatic","Marshes","Cuddly","Longlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_2004_VAL_84","EN","LC","Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_BIR_2004_VAL_85","NE","LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_86","EN","LC","Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Mobile","Mesotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_BIR_2004_VAL_87","RE","LC","Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Mobile","Mesotrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Regionally Extinct (REX)"
"INBO_RL_BIR_2004_VAL_88","EN","LC","Regional",,"SemiAquatic","Marshes","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_BIR_2004_VAL_89","LC","LC","Regional",,"Terrestrial","Eurytopic","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_9",,"NE","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Niet-inheemse broedvogel"
"INBO_RL_BIR_2004_VAL_90","NE","LC","Regional",,"Terrestrial","Urban","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_91","LC","LC","Regional",,"Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_92","LC","LC","Regional",,"Terrestrial","Agriculture","NonCuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_93","LC","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_94","LC","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_BIR_2004_VAL_95","NE","LC","Regional",,,,,,,,"Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Onregelmatige broedvogel"
"INBO_RL_BIR_2004_VAL_96","LC","NT","Regional",,"SemiAquatic","StandingWaters","Cuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2004,"Devos_etal_2004","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
