language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,taxonID,scientificName,kingdom,phylum,class,order,family,genus,taxonRank,vernacularName,nomenclaturalCode,taxonomicStatus
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_129,Lullula arborea,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Lullula,species,Boomleeuwerik,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_13,Alauda arvensis,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Alauda,species,Veldleeuwerik,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_130,Luscinia megarhynchos,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Luscinia,species,Nachtegaal,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_131,Luscinia svecica,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Luscinia,species,Blauwborst,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_132,Merops apiaster,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,species,Bijeneter,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_133,Milvus migrans,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,species,Zwarte wouw,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_134,Milvus milvus,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,species,Rode wouw,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_135,Motacilla alba,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,species,Witte kwikstaart,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_136,Motacilla alba yarrellii,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,species,Rouwkwikstaart,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_137,Motacilla cinerea,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,species,Grote gele kwikstaart,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_138,Motacilla flava,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,species,Gele kwikstaart,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_139,Motacilla flava flavissima,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,species,Engelse gele kwikstaart,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_14,Alcedo atthis,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Alcedo,species,IJsvogel,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_140,Muscicapa striata,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Muscicapa,species,Grauwe vliegenvanger,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_141,Netta rufina,Animalia,Chordata,Aves,Anseriformes,Anatidae,Netta,species,Krooneend,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_142,Numenius arquata,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,species,Wulp,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_143,Nycticorax nycticorax,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nycticorax,species,Kwak,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_144,Oenanthe oenanthe,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Oenanthe,species,Tapuit,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_145,Oriolus oriolus,Animalia,Chordata,Aves,Passeriformes,Oriolidae,Oriolus,species,Wielewaal,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_146,Oxyura jamaicensis,Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,species,Rosse stekelstaarteend,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_147,Panurus biarmicus,Animalia,Chordata,Aves,Passeriformes,Timaliidae,Panurus,species,Baardmannetje,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_148,Parus ater,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,species,Zwarte mees,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_149,Parus caeruleus,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,species,Pimpelmees,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_15,Alopochen aegyptiacus,Animalia,Chordata,Aves,Anseriformes,Anatidae,Alopochen,species,Nijlgans,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_150,Parus cristatus,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,species,Kuifmees,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_151,Parus major,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,species,Koolmees,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_152,Parus montanus,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,species,Matkop,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_153,Parus palustris,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,species,Glanskop,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_154,Passer domesticus,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,Huismus,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_155,Passer montanus,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,species,Ringmus,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_156,Perdix perdix,Animalia,Chordata,Aves,Galliformes,Phasianidae,Perdix,species,Patrijs,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_157,Pernis apivorus,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Pernis,species,Wespendief,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_158,Phalacrocorax carbo,Animalia,Chordata,Aves,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,species,Aalscholver,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_159,Phasianus colchicus,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,species,Fazant,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_16,Anas acuta,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,species,Pijlstaart,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_160,Philomachus pugnax,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Philomachus,species,Kemphaan,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_161,Phoenicurus ochruros,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Phoenicurus,species,Zwarte roodstaart,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_162,Phoenicurus phoenicurus,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Phoenicurus,species,Gekraagde roodstaart,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_163,Phylloscopus collybita,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Phylloscopus,species,Tjiftjaf,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_164,Phylloscopus sibilatrix,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Phylloscopus,species,Fluiter,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_165,Phylloscopus trochilus,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Phylloscopus,species,Fitis,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_166,Pica pica,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,species,Ekster,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_167,Picus viridis,Animalia,Chordata,Aves,Piciformes,Picidae,Picus,species,Groene specht,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_168,Platalea leucorodia,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Platalea,species,Lepelaar,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_169,Pluvialis apricaria,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,species,Goudplevier,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_17,Anas bahamensis,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,species,Bahamapijlstaart,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_170,Podiceps cristatus,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,species,Fuut,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_171,Podiceps grisegena,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,species,Roodhalsfuut,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_172,Podiceps nigricollis,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,species,Geoorde fuut,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_173,Porzana parva,Animalia,Chordata,Aves,Gruiformes,Rallidae,Porzana,species,Klein waterhoen,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_174,Porzana porzana,Animalia,Chordata,Aves,Gruiformes,Rallidae,Porzana,species,Porseleinhoen,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_175,Porzana pusilla,Animalia,Chordata,Aves,Gruiformes,Rallidae,Porzana,species,Kleinst waterhoen,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_176,Prunella modularis,Animalia,Chordata,Aves,Passeriformes,Prunellidae,Prunella,species,Heggenmus,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_177,Psittacula krameri,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacula,species,Halsbandparkiet,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_178,Pyrrhula pyrrhula,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Pyrrhula,species,Goudvink,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_179,Rallus aquaticus,Animalia,Chordata,Aves,Gruiformes,Rallidae,Rallus,species,Waterral,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_18,Anas clypeata,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,species,Slobeend,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_180,Recurvirostra avosetta,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Recurvirostra,species,Kluut,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_181,Regulus ignicapilla,Animalia,Chordata,Aves,Passeriformes,Reguliidae,Regulus,species,Vuurgoudhaan,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_182,Regulus regulus,Animalia,Chordata,Aves,Passeriformes,Reguliidae,Regulus,species,Goudhaan,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_183,Remiz pendulinus,Animalia,Chordata,Aves,Passeriformes,Remizidae,Remiz,species,Buidelmees,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_184,Riparia riparia,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Riparia,species,Oeverzwaluw,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_185,Saxicola rubetra,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,species,Paapje,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_186,Saxicola torquatus,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,species,Roodborsttapuit,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_187,Scolopax rusticola,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Scolopax,species,Houtsnip,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_188,Serinus serinus,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Serinus,species,Europese kanarie,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_189,Sitta europaea,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,species,Boomklever,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_19,Anas crecca,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,species,Wintertaling,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_190,Sterna albifrons,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,species,Dwergstern,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_191,Sterna dougallii,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,species,Dougalls stern,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_192,Sterna hirundo,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,species,Visdief,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_193,Sterna paradisaea,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,species,Noordse stern,ICZN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_BIR_2016_VAL_194,Sterna sandvicensis,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,species,Grote stern,ICZN,accepted
