UniqueID;TaxonomicGroup;Kingdom;Phylum;Class;Order;Family;Genus;Species;SpeciesnameAsPublished;SpeciesnameUnique;SpeciesnameDutch;IUCNCriteria;RLCAsPublished;RLC;RLCEurope;Criteria;Validated;ApprovedByMinister;MostRecent;YearPublished;Biome;Biotope1;Biotope2;Cuddliness;Lifespan;Mobility;NutrientLevel;Spine;Reference
INBO_RL_WBE_1994_NONVAL_67;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Haliplidae;;;Haliplus lineatocollis;Haliplus lineatocollis;;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_68;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Haliplidae;;;Haliplus lineolatus;Haliplus lineolatus;;;Bedreigd;VU;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_69;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Haliplidae;;;Haliplus mucronatus;Haliplus mucronatus;;;Sterk bedreigd;EN;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_7;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Agabus chalconatus;Agabus chalconatus;;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_70;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Haliplidae;;;Haliplus obliquus;Haliplus obliquus;;;Sterk bedreigd;EN;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_71;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Haliplidae;;;Haliplus ruficollis;Haliplus ruficollis;;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_72;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Haliplidae;;;Haliplus variegatus;Haliplus variegatus;;;Sterk bedreigd;EN;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_73;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Haliplidae;;;Haliplus varius;Haliplus varius;;;Met uitsterven bedreigd;CR;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_74;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Haliplidae;;;Haliplus wehnkei;Haliplus wehnkei;;;Uitgestorven in Vlaanderen;RE;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_75;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydaticus seminiger;Hydaticus seminiger;Grote plasduiker;;Sterk bedreigd;EN;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_76;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydaticus transversalis;Hydaticus transversalis;;;Sterk bedreigd;EN;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_77;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroglyphus pusillus;Hydroglyphus pusillus;;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_78;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus angustatus;Hydroporus angustatus;;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_79;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus discretus;Hydroporus discretus;;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_8;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Agabus congener;Agabus congener;;;Zeldzaam;NT;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_80;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus elongatulus;Hydroporus elongatulus;;;Sterk bedreigd;EN;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_81;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus erythrocephalus;Hydroporus erythrocephalus;;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_82;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus gyllenhalii;Hydroporus gyllenhalii;;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_83;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus incognitus;Hydroporus incognitus;;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_84;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus longulus;Hydroporus longulus;;;Met uitsterven bedreigd;CR;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_85;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus marginatus;Hydroporus marginatus;;;Uitgestorven in Vlaanderen;RE;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_86;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus melanarius;Hydroporus melanarius;;;Bedreigd;VU;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_87;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus memnonius;Hydroporus memnonius;;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_88;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus neglectus;Hydroporus neglectus;;;Sterk bedreigd;EN;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_89;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus nigrita;Hydroporus nigrita;;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_9;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Agabus conspersus;Agabus conspersus;;;Zeldzaam;NT;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_90;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus obscurus;Hydroporus obscurus;;;Bedreigd;VU;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_91;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus palustris;Hydroporus palustris;Moeraswaterroofkevertje;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_92;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus planus;Hydroporus planus;;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_93;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus pubescens;Hydroporus pubescens;;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_94;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus rufifrons;Hydroporus rufifrons;;;Met uitsterven bedreigd;CR;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_95;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus striola;Hydroporus striola;;;Bedreigd;VU;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_96;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus tessellatus;Hydroporus tessellatus;;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_97;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus tristis;Hydroporus tristis;;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_98;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydroporus umbrosus;Hydroporus umbrosus;;;Sterk bedreigd;EN;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBE_1994_NONVAL_99;Waterbeetles;Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;;;Hydrovatus cuspidatus;Hydrovatus cuspidatus;;;Met uitsterven bedreigd;CR;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;;;NonCuddly;Shortlived;;;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_1;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Aphelocheiridae;Aphelocheirus;aestivalis;Aphelocheirus aestivalis;Aphelocheirus aestivalis;Rivierbodemwants;;Met uitsterven bedreigd;CR;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Rheophilous;;NonCuddly;Shortlived;Sedentary;Oligotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_10;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Corixidae;Cymatia;bonsdorffii;Cymatia bonsdorffi;Cymatia bonsdorffii;Veenzwemmertje;;Bedreigd;VU;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Mobile;Oligotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_11;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Corixidae;Cymatia;coleoptrata;Cymatia coleoptrata;Cymatia coleoptrata;Gewoon zwemmertje;;Bedreigd;VU;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_12;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Gerridae;Gerris;argentatus;Gerris argentatus;Gerris argentatus;Zilveren schaatsenrijder;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Eurytopic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_13;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Gerridae;Gerris;gibbifer;Gerris gibbifer;Gerris gibbifer;Bosschaatsenrijder;;Bedreigd;VU;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Mobile;Mesotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_14;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Gerridae;Gerris;lacustris;Gerris lacustris;Gerris lacustris;Poelschaatsenrijder;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Eurytopic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_15;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Gerridae;Gerris;lateralis;Gerris lateralis;Gerris lateralis;Rossige schaatsenrijder;;Met uitsterven bedreigd;CR;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Sedentary;Mesotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_16;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Gerridae;Gerris;odontogaster;Gerris odontogaster;Gerris odontogaster;Buiktandje;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Eurytopic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_17;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Gerridae;Gerris;thoracicus;Gerris thoracicus;Gerris thoracicus;Bruine schaatsenrijder;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Eurytopic;;NonCuddly;Shortlived;Mobile;Mesotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_18;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Corixidae;Glaenocorisa;propinqua;Glaenocorisa propinqua;Glaenocorisa propinqua;Baardduikerwants;;Zeldzaam;NT;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Mobile;Oligotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_19;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Hebridae;Hebrus;pusillus;Hebrus pusillus;Hebrus pusillus;Moslopertje;;Bedreigd;VU;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Sedentary;Oligotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_2;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Gerridae;Aquarius;najas;Aquarius najas;Aquarius najas;Beekschaatsenrijder;;Met uitsterven bedreigd;CR;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Rheophilous;;NonCuddly;Shortlived;Sedentary;Mesotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_20;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Hebridae;Hebrus;ruficeps;Hebrus ruficeps;Hebrus ruficeps;Veenmoslopertje;;Zeldzaam;NT;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Sedentary;Oligotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_21;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Corixidae;Hesperocorixa;castanea;Hesperocorixa castanea;Hesperocorixa castanea;Venmoerwants;;Bedreigd;VU;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Mobile;Oligotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_22;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Corixidae;Hesperocorixa;linnaei;Hesperocorixa linnei;Hesperocorixa linnaei;Donkere moerwants;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Eurytopic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_23;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Corixidae;Hesperocorixa;moesta;Hesperocorixa moesta;Hesperocorixa moesta;Zeldzame moerwants;;Zeldzaam;NT;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Mobile;Oligotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_24;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Corixidae;Hesperocorixa;sahlbergi;Hesperocorixa sahlbergi;Hesperocorixa sahlbergi;Vlekmoerwants;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Eurytopic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_25;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Hydrometridae;Hydrometra;gracilenta;Hydrometra gracilenta;Hydrometra gracilenta;Kleine vijverloper;;Bedreigd;VU;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Sedentary;Oligotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_26;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Hydrometridae;Hydrometra;stagnorum;Hydrometra stagnorum;Hydrometra stagnorum;Gewone vijverloper;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Eurytopic;;NonCuddly;Shortlived;Sedentary;Eutrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_27;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Naucoridae;Ilyocoris;cimicoides;Ilyocoris cimicoides;Ilyocoris cimicoides;Platte waterwants;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Sedentary;Eutrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_28;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Gerridae;Limnoporus;rufoscutellatus;Limnoporus rufoscutellatus;Limnoporus rufoscutellatus;Zwervende schaatsenrijder;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_29;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Mesoveliidae;Mesovelia;furcata;Mesovelia furcata;Mesovelia furcata;Bladloper;;Bedreigd;VU;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Sedentary;Eutrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_3;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Gerridae;Aquarius;paludum;Aquarius paludum;Aquarius paludum;Grote schaatsenrijder;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Eurytopic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_30;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Corixidae;Micronecta;minutissima;Micronecta minutissima;Micronecta minutissima;Noordelijk dwergduikertje;;Zeldzaam;NT;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Mobile;Mesotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_31;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Corixidae;Micronecta;scholtzi;Micronecta scholtzi;Micronecta scholtzi;Vijverdwergduikertje;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Eurytopic;;NonCuddly;Shortlived;Mobile;Mesotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_32;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Veliidae;Microvelia;pygmaea;Microvelia pygmaea;Microvelia pygmaea;Zuidelijk dwerglopertje;;Bedreigd;VU;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Sedentary;Mesotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_33;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Veliidae;Microvelia;reticulata;Microvelia reticulata;Microvelia reticulata;Gewoon dwerglopertje;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Sedentary;Mesotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_34;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Veliidae;Microvelia;buenoi;Microvelia buenoi;Microvelia umbricola;Slank dwerglopertje;;Bedreigd;VU;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Sedentary;Mesotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_35;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Naucoridae;Naucoris;maculatus;Naucoris maculatus;Naucoris maculatus;Gevlekte platte waterwants;;Zeldzaam;NT;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Sedentary;Eutrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_36;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Nepidae;Nepa;cinerea;Nepa cinerea;Nepa cinerea;Waterschorpioen;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_37;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Notonectidae;Notonecta;glauca;Notonecta glauca;Notonecta glauca;Gewoon bootsmannetje;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Eurytopic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_38;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Notonectidae;Notonecta;lutea;Notonecta lutea;Notonecta lutea;Bleek bootsmannetje;;Zeldzaam;NT;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Mobile;Oligotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_39;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Notonectidae;Notonecta;maculata;Notonecta maculata;Notonecta maculata;Gevlekt bootsmannetje;;Momenteel niet bedreigd;LC;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Eurytopic;;NonCuddly;Shortlived;Mobile;Mesotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_4;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Corixidae;Arctocorisa;germari;Arctocorisa germari;Arctocorisa germari;Zandputduikerwants;;Zeldzaam;NT;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Mobile;Oligotrophic;Invertebrate;Bosmans_1994
INBO_RL_WBU_1994_NONVAL_40;Waterbugs;Animalia;Arthropoda;Insecta;Hemiptera;Notonectidae;Notonecta;obliqua;Notonecta obliqua;Notonecta obliqua;Zwart bootsmannetje;;Bedreigd;VU;;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1994.00;Aquatic;Limnophilous;;NonCuddly;Shortlived;Mobile;Mesotrophic;Invertebrate;Bosmans_1994
