"TaxonomicGroup";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"SpeciesnameAsPublished";"Speciesname";"UniqueID";"SpeciesnameDutch";"RLCAsPublished";"RLC_IUCN";"RLCEurope";"Criteria";"YearPublished";"Reference"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Argyra";"grata";"Argyra grata";"Argyra grata";"INBO_RL_DOL_2000_NONVAL_15";"";"Kwetsbaar";"VU";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"impigra";"Medetera impigra";"Medetera impigra";"INBO_RL_DOL_2000_NONVAL_150";"";"Zeldzaam (vrij zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"infumata";"Medetera infumata";"Medetera infumata";"INBO_RL_DOL_2000_NONVAL_151";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"inspissata";"Medetera inspissata";"Medetera inspissata";"INBO_RL_DOL_2000_NONVAL_152";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"jacula";"Medetera jacula";"Medetera jacula";"INBO_RL_DOL_2000_NONVAL_153";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"jugalis";"Medetera jugalis";"Medetera jugalis";"INBO_RL_DOL_2000_NONVAL_154";"";"Zeldzaam (vrij zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"lorea";"Medetera lorea";"Medetera lorea";"INBO_RL_DOL_2000_NONVAL_155";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"micacea";"Medetera micacea";"Medetera micacea";"INBO_RL_DOL_2000_NONVAL_156";"";"Zeldzaam (vrij zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"muralis";"Medetera muralis";"Medetera muralis";"INBO_RL_DOL_2000_NONVAL_157";"";"Zeldzaam (zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"nitida";"Medetera nitida";"Medetera nitida";"INBO_RL_DOL_2000_NONVAL_158";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"oscillans";"Medetera oscillans";"Medetera oscillans";"INBO_RL_DOL_2000_NONVAL_159";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Argyra";"hoffmeisteri";"Argyra hoffmeisteri";"Argyra hoffmeisteri";"INBO_RL_DOL_2000_NONVAL_16";"";"Uitgestorven in Vlaanderen";"RE";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"pallipes";"Medetera pallipes";"Medetera pallipes";"INBO_RL_DOL_2000_NONVAL_160";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"parenti";"Medetera parenti";"Medetera parenti";"INBO_RL_DOL_2000_NONVAL_161";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"perfida";"Medetera perfida";"Medetera perfida";"INBO_RL_DOL_2000_NONVAL_162";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"petrophila";"Medetera petrophila";"Medetera petrophila";"INBO_RL_DOL_2000_NONVAL_163";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"petrophiloides";"Medetera petrophiloides";"Medetera petrophiloides";"INBO_RL_DOL_2000_NONVAL_164";"";"Zeldzaam (zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"plumbella";"Medetera plumbella";"Medetera plumbella";"INBO_RL_DOL_2000_NONVAL_165";"";"Zeldzaam (vrij zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"pseudoapicalis";"Medetera pseudoapicalis";"Medetera pseudoapicalis";"INBO_RL_DOL_2000_NONVAL_166";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"saxatilis";"Medetera saxatilis";"Medetera saxatilis";"INBO_RL_DOL_2000_NONVAL_167";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"seguyi";"Medetera seguyi";"Medetera seguyi";"INBO_RL_DOL_2000_NONVAL_168";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"senicula";"Medetera senicula";"Medetera senicula";"INBO_RL_DOL_2000_NONVAL_169";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Argyra";"ilonae";"Argyra ilonae";"Argyra ilonae";"INBO_RL_DOL_2000_NONVAL_17";"";"Zeldzaam (zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"sp. n.";"Medetera sp. n.";"Medetera sp. n.";"INBO_RL_DOL_2000_NONVAL_170";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"striata";"Medetera striata";"Medetera striata";"INBO_RL_DOL_2000_NONVAL_171";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"takagi?";"Medetera takagi?";"Medetera takagi?";"INBO_RL_DOL_2000_NONVAL_172";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"tristis";"Medetera tristis";"Medetera tristis";"INBO_RL_DOL_2000_NONVAL_173";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Medetera";"truncorum";"Medetera truncorum";"Medetera truncorum";"INBO_RL_DOL_2000_NONVAL_174";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Melanostolus";"melancholicus";"Melanostolus melancholicus";"Melanostolus melancholicus";"INBO_RL_DOL_2000_NONVAL_175";"";"Zeldzaam (zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Micromorphus";"albipes";"Micromorphus albipes";"Micromorphus albipes";"INBO_RL_DOL_2000_NONVAL_176";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Muscidideicus";"praetextatus";"Muscidideicus praetextatus";"Muscidideicus praetextatus";"INBO_RL_DOL_2000_NONVAL_177";"";"Met uitsterven bedreigd";"CR";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Nematoproctus";"distendens";"Nematoproctus distendens";"Nematoproctus distendens";"INBO_RL_DOL_2000_NONVAL_178";"";"Kwetsbaar";"VU";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Neurigona";"pallida";"Neurigona pallida";"Neurigona pallida";"INBO_RL_DOL_2000_NONVAL_179";"";"Uitgestorven in Vlaanderen";"RE";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Argyra";"leucocephala";"Argyra leucocephala";"Argyra leucocephala";"INBO_RL_DOL_2000_NONVAL_18";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Neurigona";"quadrifasciata";"Neurigona quadrifasciata";"Neurigona quadrifasciata";"INBO_RL_DOL_2000_NONVAL_180";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Nodicornis";"nodicornis";"Nodicornis nodicornis";"Nodicornis nodicornis";"INBO_RL_DOL_2000_NONVAL_181";"";"Zeldzaam (vrij zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Orthoceratium";"lacustre";"Orthoceratium lacustre";"Orthoceratium lacustre";"INBO_RL_DOL_2000_NONVAL_182";"";"Uitgestorven in Vlaanderen";"RE";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Poecilobothrus";"ducalis";"Poecilobothrus ducalis";"Poecilobothrus ducalis";"INBO_RL_DOL_2000_NONVAL_183";"";"Zeldzaam (zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Poecilobothrus";"nobilitatus";"Poecilobothrus nobilitatus";"Poecilobothrus nobilitatus";"INBO_RL_DOL_2000_NONVAL_184";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Poecilobothrus";"principalis";"Poecilobothrus principalis";"Poecilobothrus principalis";"INBO_RL_DOL_2000_NONVAL_185";"";"Bedreigd";"EN";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Poecilobothrus";"regalis";"Poecilobothrus regalis";"Poecilobothrus regalis";"INBO_RL_DOL_2000_NONVAL_186";"";"Uitgestorven in Vlaanderen";"RE";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"antennatum";"Rhaphium antennatum";"Rhaphium antennatum";"INBO_RL_DOL_2000_NONVAL_187";"";"Zeldzaam (vrij zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"appendiculatum";"Rhaphium appendiculatum";"Rhaphium appendiculatum";"INBO_RL_DOL_2000_NONVAL_188";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"auctum";"Rhaphium auctum";"Rhaphium auctum";"INBO_RL_DOL_2000_NONVAL_189";"";"Uitgestorven in Vlaanderen";"RE";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Argyra";"perplexa";"Argyra perplexa";"Argyra perplexa";"INBO_RL_DOL_2000_NONVAL_19";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"bilamellatum";"Rhaphium bilamellatum";"Rhaphium bilamellatum";"INBO_RL_DOL_2000_NONVAL_190";"";"Bedreigd";"EN";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"brevicorne";"Rhaphium brevicorne";"Rhaphium brevicorne";"INBO_RL_DOL_2000_NONVAL_191";"";"Bedreigd";"EN";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"caliginosum";"Rhaphium caliginosum";"Rhaphium caliginosum";"INBO_RL_DOL_2000_NONVAL_192";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"commune";"Rhaphium commune";"Rhaphium commune";"INBO_RL_DOL_2000_NONVAL_193";"";"Kwetsbaar";"VU";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"consobrinum";"Rhaphium consobrinum";"Rhaphium consobrinum";"INBO_RL_DOL_2000_NONVAL_194";"";"Bedreigd";"EN";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"crassipes";"Rhaphium crassipes";"Rhaphium crassipes";"INBO_RL_DOL_2000_NONVAL_195";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"discigerum";"Rhaphium discigerum";"Rhaphium discigerum";"INBO_RL_DOL_2000_NONVAL_196";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"elegantulum";"Rhaphium elegantulum";"Rhaphium elegantulum";"INBO_RL_DOL_2000_NONVAL_197";"";"Zeldzaam (zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"ensicorne";"Rhaphium ensicorne";"Rhaphium ensicorne";"INBO_RL_DOL_2000_NONVAL_198";"";"Zeldzaam (zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"fasciatum";"Rhaphium fasciatum";"Rhaphium fasciatum";"INBO_RL_DOL_2000_NONVAL_199";"";"Zeldzaam (vrij zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Achalcus";"cinereus";"Achalcus cinereus";"Achalcus cinereus";"INBO_RL_DOL_2000_NONVAL_2";"";"Zeldzaam (vrij zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Argyra";"vestita";"Argyra vestita";"Argyra vestita";"INBO_RL_DOL_2000_NONVAL_20";"";"Zeldzaam (vrij zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"fascipes";"Rhaphium fascipes";"Rhaphium fascipes";"INBO_RL_DOL_2000_NONVAL_200";"";"Zeldzaam (zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"lanceolatum";"Rhaphium lanceolatum";"Rhaphium lanceolatum";"INBO_RL_DOL_2000_NONVAL_201";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"laticorne";"Rhaphium laticorne";"Rhaphium laticorne";"INBO_RL_DOL_2000_NONVAL_202";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"longicorne";"Rhaphium longicorne";"Rhaphium longicorne";"INBO_RL_DOL_2000_NONVAL_203";"";"Zeldzaam (zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"micans";"Rhaphium micans";"Rhaphium micans";"INBO_RL_DOL_2000_NONVAL_204";"";"Zeldzaam (zeer zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"monotrichum";"Rhaphium monotrichum";"Rhaphium monotrichum";"INBO_RL_DOL_2000_NONVAL_205";"";"Kwetsbaar";"VU";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"nasutum";"Rhaphium nasutum";"Rhaphium nasutum";"INBO_RL_DOL_2000_NONVAL_206";"";"Zeldzaam (zeer zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"nigribarbatum";"Rhaphium nigribarbatum";"Rhaphium nigribarbatum";"INBO_RL_DOL_2000_NONVAL_207";"";"Uitgestorven in Vlaanderen";"RE";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"penicillatum";"Rhaphium penicillatum";"Rhaphium penicillatum";"INBO_RL_DOL_2000_NONVAL_208";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"quadrispinosum";"Rhaphium quadrispinosum";"Rhaphium quadrispinosum";"INBO_RL_DOL_2000_NONVAL_209";"";"Uitgestorven in Vlaanderen";"RE";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Asyndetus";"latifrons";"Asyndetus latifrons";"Asyndetus latifrons";"INBO_RL_DOL_2000_NONVAL_21";"";"Zeldzaam (zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Rhaphium";"riparium";"Rhaphium riparium";"Rhaphium riparium";"INBO_RL_DOL_2000_NONVAL_210";"";"Zeldzaam (zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Scellus";"notatus";"Scellus notatus";"Scellus notatus";"INBO_RL_DOL_2000_NONVAL_211";"";"Zeldzaam (zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Schoenophilus";"versutus";"Schoenophilus versutus";"Schoenophilus versutus";"INBO_RL_DOL_2000_NONVAL_212";"";"Zeldzaam (vrij zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Sciapus";"contristans";"Sciapus contristans";"Sciapus contristans";"INBO_RL_DOL_2000_NONVAL_213";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Sciapus";"laetus";"Sciapus laetus";"Sciapus laetus";"INBO_RL_DOL_2000_NONVAL_214";"";"Bedreigd";"EN";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Sciapus";"lobipes";"Sciapus lobipes";"Sciapus lobipes";"INBO_RL_DOL_2000_NONVAL_215";"";"Zeldzaam (zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Sciapus";"longulus";"Sciapus longulus";"Sciapus longulus";"INBO_RL_DOL_2000_NONVAL_216";"";"Bedreigd";"EN";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Sciapus";"maritimus";"Sciapus maritimus";"Sciapus maritimus";"INBO_RL_DOL_2000_NONVAL_217";"";"Bedreigd";"EN";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Sciapus";"nervosus";"Sciapus nervosus";"Sciapus nervosus";"INBO_RL_DOL_2000_NONVAL_218";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Sciapus";"platypterus";"Sciapus platypterus";"Sciapus platypterus";"INBO_RL_DOL_2000_NONVAL_219";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Campsicnemus";"alpinus";"Campsicnemus alpinus";"Campsicnemus alpinus";"INBO_RL_DOL_2000_NONVAL_22";"";"Zeldzaam (zeldzaam)";"NT";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Sciapus";"wiedemanni";"Sciapus wiedemanni";"Sciapus wiedemanni";"INBO_RL_DOL_2000_NONVAL_220";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Thrypticus";"zonatulus";"Sciapus zonatulus";"Sciapus zonatulus";"INBO_RL_DOL_2000_NONVAL_221";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Sybistroma";"crinipes";"Sybistroma crinipes";"Sybistroma crinipes";"INBO_RL_DOL_2000_NONVAL_222";"";"Uitgestorven in Vlaanderen";"RE";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Sybistroma";"discipes";"Sybistroma discipes";"Sybistroma discipes";"INBO_RL_DOL_2000_NONVAL_223";"";"Onvoldoende gekend";"DD";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Sybistroma";"obscurellum";"Sybistroma obscurellum";"Sybistroma obscurellum";"INBO_RL_DOL_2000_NONVAL_224";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Sybistroma";"sciophilus";"Sybistroma sciophilus";"Sybistroma sciophilus";"INBO_RL_DOL_2000_NONVAL_225";"";"Uitgestorven in Vlaanderen";"RE";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Sympycnus";"desoutteri";"Sympycnus desoutteri";"Sympycnus desoutteri";"INBO_RL_DOL_2000_NONVAL_226";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Syntormon";"aulicum";"Syntormon aulicum";"Syntormon aulicum";"INBO_RL_DOL_2000_NONVAL_227";"";"Kwetsbaar";"VU";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Syntormon";"bicolorellum";"Syntormon bicolorellum";"Syntormon bicolorellum";"INBO_RL_DOL_2000_NONVAL_228";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Syntormon";"denticulatum";"Syntormon denticulatum";"Syntormon denticulatum";"INBO_RL_DOL_2000_NONVAL_229";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Campsicnemus";"armatus";"Campsicnemus armatus";"Campsicnemus armatus";"INBO_RL_DOL_2000_NONVAL_23";"";"Momenteel niet bedreigd";"LC";"";"Regional";2000.00;"Pollet_2000"
"DolichopodidFlies";"Animalia";"Arthropoda";"Insecta";"Diptera";"Dolichopodidae";"Syntormon";"filiger";"Syntormon filiger";"Syntormon filiger";"INBO_RL_DOL_2000_NONVAL_230";"";"Met uitsterven bedreigd";"CR";"";"Regional";2000.00;"Pollet_2000"
